Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
254388,B005GIF5UQ,A1Q8QT6GOH6SEX,Lakegirl,2,2,5,1260057600,Six cats can't be wrong,"All of my cats adore these treats. One cat in particular nags me constantly to feed him some and if I don't give him enough, he jumps up beside me and pokes me repeatedly with one claw. Great price, too!!!",2
254439,B005GIF5UQ,A3MB37I1XR1FNW,Dragonfly,0,0,5,1342569600,Great Cat Treat,"I ordered these Whiskas Dentabites for an 8-month old kitten we adopted.  The cat was in good health, but his breath was a little stinky.  One bag of these treats plus a carefully balanced diet was it took to clear up that breath.  I ordered the 12-pack and plan to re-order when we run low.",2
254457,B005GIF5UQ,A322LUB0GZYPKL,Scouser,0,0,5,1329091200,Whiskas Temptations Hairball Control Chicken Flavour Treats for Cat,"With four cats in the household hairballs are a given. It got to be an almost daily routine to hear and see one or more of them gagging and coughing, trying to get rid of a build up of hair in their system. Why their digestive tracts haven't evolved to handle this problem over thousands of years mystifies me. Not only do they groom themselves, they also groom each other.<br /><br />We've tried several different products to try to alleviate this problem and nothing helped. Then we came across the Temptations treats. They have helped considerably. The cats seem to relish them, not knowing they're being given ""medicine"". Whilst the treats haven't completely ended the hairball issue they have been a great help. Now, it can be weeks if not months without any hairballs.<br /><br />If your cats have a problem with hairballs then give this product a try.<br /><br />Also, with Amazon's Subscribe and Save you'll save money.",2
254409,B005GIF5UQ,A1NTQQ579L5WTI,"M. Bell ""Thinker""",1,1,4,1285027200,My Cats Love These,"These treats are a daily ritual between me and my cats, they really love them.  The product arrives quickly, appears fresh and well packaged, and is priced reasonably - a good deal overall.",2
254408,B005GIF5UQ,A1WME4X079A0PC,"Harvey Goldenberg ""Harvey0""",1,1,5,1289347200,Hairball Control Chicken Favour Treat,"Each of my three cats loves this flavor of the Temptations Treats. Anytime I go into the kitchen, one or more of my cats follows me in, sits on a perch (each has his own spot so the other will not nibble from the plate of another) and waits for his/her Hairball Control Chicken Flavour Treat. This makes it a lot easier to deal with a hairball problem.",2
254369,B005GIF5UQ,A3P3S46A8MXK10,T. Williams,0,2,3,1257638400,Not for kittens less than 6 months old!,"My 4 month old kitten usually eats another variety of Whiskas Temptations (Chicken Flavor Dentabites, which he LOVES!), but he's gotten into the habit of eating my hair that I've shed and that's fallen on the floor(gross, I know), so I decided to get him this hairball control variety of Whiskas Temptations.  The fine print on the package says that it should not be used on kittens less than 6 months of age.  I didn't notice this until after I bought and opened the package.  Hopefully, they'll stay fresh for another 2 months.",1
254393,B005GIF5UQ,A2DMM4YRMWNQ4V,aiden727,1,1,5,1334102400,cats love it,"my furry kids just LOVE these,cant keep for long,both prefer these Temptations to anything else. Yummy for the tummy,is a must buy",2
254391,B005GIF5UQ,A1VBR0LPOQMN3S,couponlady2009,2,2,5,1254096000,My cat is addicted to these treats,"My cat ""Mister"" is addicted to these treats, and i can't buy them fast enough. However, when they are on sale at my local market they limit the the amount i can get at one time, this was a great deal because i got 24 packs for a great price and i didn't have to leave the house.",2
254355,B005GIF5UQ,A4TQKG0TXTKPZ,Pat M,0,0,5,1302307200,Cats Love These Treats,Once I started giving my cats these treats ...I just have to touch the bag and where ever my cats are their super hearing picks up the 'bag noise' and everyone comes running. Definitely<br />better than other treats I have tried.,2
254366,B005GIF5UQ,A1I85Y08VRZ32Q,Jimmy Morelli,0,0,5,1254700800,Cat's love these things,"These are the only treats my wife's cats eats.  Give them anything else the dogs end up eating them.  Its funny because they like them so much they have learned to beg for them.  You can't lose with these treats, your cat will love them.",2
254351,B005GIF5UQ,AMRBD94N86GWA,"Amazon Shopper ""truthteller""",0,0,5,1306886400,Whiskas Temptations - Cat Treats,Cat treats?  My MinPin (Dog) goes crazy over these!  I've been giving him these little treats for a couple of years along with his dog food...but I think he would give up his dog food for these!! It all started out as an accident..I didn't read the print saying they were for cats.,2
254343,B005GIF5UQ,A3H7NPNDMGLOU4,Kerri Elders,0,0,5,1313452800,Buy At Your Own Risk; Cat Will Choose TREATS Over YOU : ),"Well, here I am, buying my SECOND 12-pack of these treats.<br /><br />My Egyptian Mau is absolutely NUTS over these and has treat time pegged to two 5-minute windows of time each day.<br /><br />These are great hard-coated treats and my cat loves them like no other.  These packs are the same 3 ounce size I used to buy at the grocery store & every one has been fresh and in excellent condition.  Amazon's Subscribe & Save price is much lower than the local stores' prices.<br /><br />You know what they say:  ""Dogs Have Owners.  Cats Have Staff.""<br /><br />Maybe he needs his own Amazon account?  No, that would be too dangerous.  I can see a garage filled to the brim with cat toys and a house furnished with nothing but cat trees, live birds, and bowls of goldfish...<br /><br />Try these treats; you won't be disappointed (and neither will your cat, which may be most important)!",2
254456,B005GIF5UQ,A3U0J3AIZPZ81Y,doorcountydi,0,0,5,1329177600,My cats love it,"My 5 cats would kill me for Temptations if they had to.  They LOVE these treats. Every time I go into the kitchen, I'm doomed to have at least 3 of them follow me and meow me into submission so that I give them this variety and all other varieties of Temptations.  'Nuff said.",2
254380,B005GIF5UQ,A3U8MC62WFFNKH,Ernesto Ramirez,3,3,1,1327536000,RUIN YOUR LIFE,"I innocently started giving these to my cats - had no idea they would begin to control my life.  Run out of treats?  you're screwed.  One cat cries so loud in the morning it sounds like someone is torturing her.  Eventually, the other cat jumps up on my face to wake me up...for treats.  It's like I'm living in a nightmare if I don't give them their fix.  C'mon...we know big corporations put addictive substances in candy, sodas & chips - - - of course they're in our cat treats.  And, seriously....they've hit the kitty crack jackpot w/ these.  Do yourself & your cat a favor:  Save your mental & your cat's physical HEALTH.",0
254449,B005GIF5UQ,A2VDK1NPWF8JMH,G. Curran,0,0,5,1335312000,Crunchy addiction,"Crunchy addiction<br /><br />I treat my cats to 8 different Temptations flavors, and they love them all.  I'm sure that giving them different flavors means more to me, than it does to my cats; they don't seem to chew them long enough to taste them.  But they insist on two or three each time they come in the house, I'm sure it's a form of addiction.  I'm buying these on the ""Subscribe & Save"" program, which save money and time compared to buying them locally.<br /><br />Cats love these things!",2
254328,B005GIF5UQ,ATL2EJGS0OD8S,"Octoberflybaby ""body-n-soul""",0,0,4,1325030400,My cat loves these!,"I was happy to find these on Amazon, it's my cat's preferred treat! I give them to her while I'm eating dinner, it's like her dessert for her own meal.<br />Update 6/4/12:  My cat still loves these treats, but they're more expensive at Amazon (even with a subscription!) than at my grocery store, so I'll continue to buy them, but not here, sorry!",2
254433,B005GIF5UQ,A3LCQXQ4SFYBAU,Johna Jane,0,0,5,1345420800,Cat's favorite,These treats are my picky cat's favorite.  I've tried about 8 different brands in the past and these are always the preferred kind.  Highly recommended!,2
254360,B005GIF5UQ,A14ELYDYX7LOFQ,Lisa,0,0,5,1296172800,Our cat LOVES these treats!,"Our cat goes bananas over these treats!  He will do anything to get them.  He begs, he turns ""the cute"" on to overload, and then he purrs as soon the bag opens.  They picked a great product name, because he can't resist them and I can't resist giving them to him!",2
254413,B005GIF5UQ,A2H2DJS31WHEXP,"K. A. Wolfe ""rebel with a cause""",1,1,5,1265587200,Cat begs to clean teeth!,"My geriatric cat loves these treats. He begs every time I sit down at my desk (treats are stored in a drawer).  Hard to say No to my companion of many years, especially since the treat is good for his mouth's health. But I remember not to over feed since he loves them so much.",2
254424,B005GIF5UQ,A2DYQUFAUTO7N4,Diana DeHaven,0,0,5,1350604800,Cat's favorite treat,"I've tried several brands and flavors of treats for my cat, but this is the only one she really likes. Finding the dairy flavor after we moved was difficult, and ordering from Amazon is easy and keeps a supply on hand.",2
254340,B005GIF5UQ,ASDUSAMGI86NZ,annie,0,0,5,1314230400,cat treats,"the beef flavor is Blossom's favorite.  She likes them all, just this one is her favorite.  I like that they<br />help keep her teeth clean.",2
254342,B005GIF5UQ,A3211E0B8ERKA5,Kinko and Kashmire,0,0,5,1313798400,We love Temptations!,"We have 5 cats who live outdoor. They come in for 15 mn every evening and I give them treats.<br />They get super excited every time I give them the Whiskas Temptations and not so with the other brands but I keep on alternating the brands to avoid dependency :)<br />By the way, this is after I gave them all a slice of ham!!!<br /><br />Hope this helps!",2
254334,B005GIF5UQ,ATGM5BDW6IQHN,Molly B. Reed,0,0,5,1319155200,Great for keeping away hairballs!,I absolutely love this product.  The cats enjoy them and they keep hairballs away.  I have signed up for auto-ship because I couldn't live without them.,2
254454,B005GIF5UQ,A215Z05E3V8JBS,Megan,0,0,5,1330992000,My cat loves these!!!,"My cat goes craaaazy over these treats!  Every time I shake the plastic container I put them in or open the lid she comes running and meowing.  She loves them so much I've been able to teach her tricks using these.  She can sit, beg, jump up/down off of furniture and ""speak"".  I will never buy any other treats ever again!",2
254375,B005GIF5UQ,A1PI8VBCXXSGC7,Lynn,4,4,5,1285459200,My cats love this...,"Both my 19 year old cats love this. I decided to use Amazon's subscribe and save plan so I'd always have a supply on hand.  With the 15% discount, the price is about $.24 less than the grocery store's.<br />They also like the <a href=""http://www.amazon.com/gp/product/B0029NVJFQ"">Whiskas Temptations Creamy Dairy Flavour Treats for Cats, 3-Ounce Pouches (Pack of 12)</a> flavor.",2
254335,B005GIF5UQ,A2N4DUHU7UCP1N,"Donna Musick ""frenchie""",0,0,5,1318377600,Jet loves his treats!,My cat loves these treats and getting them at a savings sent right to my door is an added bonus! Thank you!,2
254438,B005GIF5UQ,A1IG3QWWPRT9NF,Ashlang,0,0,5,1343692800,Picky cats!,The only treats my cats will eat.  They love them!  Wish amazon had more favors since there are so many out there.  Would definitely recommend.,2
254400,B005GIF5UQ,A2S37MRV07QFLJ,"John L. Fishlock ""john22132""",1,1,5,1316217600,great,"really great treats, my cat loves em' i give him some in the morning, some in the evening and some in the middle of the night...good fun",2
254422,B005GIF5UQ,ADVBAVUZRKXNS,Tchoupitoulas,0,0,4,1351036800,Kitty Crack,"Just the shaking of the bag and they come running.  I call it ""Kitty Crack""...and I am currently feeding about 19 of them.  One of the ways I can trap to spay/neuter them.",2
254441,B005GIF5UQ,A352H0WBVBY96P,"H. Williams ""Holly""",0,0,5,1341964800,My Cat Loves These Treats,My cat loves these treats.  Her name is Precious and this is one of her favorite treats.  I did not buy mine from Amazon but got them from Walmart instead.  She has tried some of the other flavors of Whiskas Temptations as well and loves those as well.  She always gobbles these down real quick.  I am thinking about trying her on the tuna flavor next since she loves tuna so much.,2
254425,B005GIF5UQ,A1US7XTK43CCJY,R. Penny,0,0,5,1349568000,Delicious!!,My wife wouldn't touch them but I found them to be the perfect after dinner snack. The cat also finds them to be quite delightful. They do a great job of keeping the cat's teeth clean.,2
254324,B005GIF5UQ,A2L7PSVXPKBW86,Laura,0,0,5,1327017600,Happy Kitty,"Our kitty is spoiled she gets tuna, lunch meat, wet food, dry food and once in a while a little ice cream. :) But her all time favorite thing has to be temptation treats(all flavors). She will sprint across the house when I get home, jump on the bed and wait for her treats to be delivered. We were worried she was overweight but the vet says she's in great health and a little ""fluff"" is to be expected on a house cat.",2
254402,B005GIF5UQ,A2UF91CPX22A2T,"J. Raven ""Very Very Sane""",1,1,4,1311206400,Kitty cat crack,"I got this to give to our cat as an occasional treat. Like many of the reviewers here my cat now acts like an addict. I don't know what they put in this stuff, but she wants it all day and all night. It's gotten so she has started pestering me non stop. I'm glad I found a treat she likes, but it's a nightmare if we run out. I just came on here to order another box. I'm not sure if I want to keep dealing with this. I might have to consider kitty cat rehab.",2
254386,B005GIF5UQ,AQRJWDODWT0DJ,R. Ricks,2,2,5,1292457600,Your cats will crave it fortnightly!,"Actually, if your cats are like mine, they will crave this treat every 10 minutes. I don't know what the secret ingredient is--and I can't vouch for the naturalness of all the ingredients--but these sure seem to enjoy them.",2
254364,B005GIF5UQ,A3URG3C2QF17RR,"Lynne ""Knitter""",0,0,5,1275696000,crunchy good,Our cats really love these treats.  If you just pick up the bag you have any within hearing distance there to share.,2
254348,B005GIF5UQ,ANM8YNR50J8JV,"D. Collins ""TuffStuff""",0,0,5,1309564800,My cats love these treats,My cats second favorite after the dairy flavor. I bought the 12 pack of both flavors and it is nice to have a supply on hand. This is one of my must have items to have at all times at home. I wouldn't want to face my cats if I ran out.,2
254384,B005GIF5UQ,A1W68G1N5V68XN,Nancy Wilson,2,2,5,1319673600,Tricks for Treats,"Pick up the bag, give it a shake and your cat will come running. They'll start purring before you even get the bag open.  I give about 5-6 of these to my cats every day and they gobble them right up.  Leaves their breath 'better' than normal (not like they've just brushed or anything) and they never leave any behind.",2
254446,B005GIF5UQ,A1KOCGNDLF2VUR,PEGGY,0,0,5,1337644800,PEGGY,THESE ARE FOR MY FOUR CATS THEY JUST GO WILD FOR THEM ALL I HAVE TO DO IS JUST SHAKE THE BAG AND ALL FOUR COME RUNNING,2
254417,B005GIF5UQ,AXPYUSKEKC9G6,Peggy Miller,1,1,5,1257033600,great price,"cats - if you are owned by a cat you know how fussy they can be.  My adopted feral cat just loves these treats.  I love spoiling her but they are so expensive at the grocery store.  Now, thansk to Amazon.com I can buy them in multiples. The price is cheaper, and what can I say about the convenience of having them shipped to the door!",2
254368,B005GIF5UQ,A2R8T36N7BW6L1,"Frederick H. Brown ""Animals Best Friend""",1,2,5,1265932800,"Chester and Pumpkin both say ""keepem' comin' please!","We have two cats.  One is a large black Bombay 4 years old.  The other a Teal Tabby 2 years old.  We love our kitties.  They are our family.  We tried every cat treat we could find and many large animal supply (and small) chain stores and neither Chester or Pumpkin would have anything to do with them except turn up their nose and walk away.  Then we came on ""Temptations"".  Now, unfortunately, they whine for them all day.  But, loving parents as we are, they usually get them.  An inexpensive and tasty treat.  They get the best food, and now thanks to ""Temptation"" the best treats.  All they need to get now is a JOB!",2
254339,B005GIF5UQ,ASDUSAMGI86NZ,annie,0,0,5,1314230400,cat treats,the salmon flavor treats help keep my cat from being bored with the same treats all the time.  Plus they are very nutritious.,2
254410,B005GIF5UQ,A2YR96JDGCG7WT,Anniered,1,1,5,1281916800,All around crowd pleaser!,"Counting rescue kitties I have 13 cats that I ""treat"" on a daily basis and not a one turns their nose up on this particular flavor. The fact that they help with tartar control is an added bonus.",2
254363,B005GIF5UQ,A22CW0ZHY3NJH8,Noname,0,0,4,1278720000,"Cat likes it, but doesn't help tartar","My cat gets one Whiskas Temptation treat whenever I do her nails. She's always been very compliant, but the treats have made her jello in my arms. Not so sure about the soft filling, because she swallows them whole. Ditto for tartar control. It doesn't do much for that . . . maybe would be different if my cat would chew them.",2
254346,B005GIF5UQ,A2UF5E3QB8QUQ8,"Marco ""Cat Lover""",0,0,5,1310947200,Addictive,I have four cats.  One cat is totally addicted to this treats - she is ridiculous about it.  Two cats could care less; and the fourth cat likes them but doesn't get crazy about getting them like the addicted cat.  Love the subscribe & save for all my cat treats and foods - makes my life easier.,2
484838,B00248EE4O,A1HKBX2L0DV258,Dena Leasure,0,0,5,1254355200,Eating Gluten Free,"If you have to eat gluten-free and wonder what to snack on, these crackers are wonderful.  I have tried to find tasty snacks and they are hard to find, however, these crackers are so good.",2
484864,B00248EE4O,A3N4VTNFPMTHEF,James Lin,0,0,4,1220313600,Pretty tasty chips with no weird ingredients,"These multigrain chips are more like those vegetable/organic/seed crackers than a tortilla chip.  It does taste a bit like a tortilla chip, but most of the flavor comes from the seeds in it.  I don't think they're too salty and the flavor is pretty well balanced.  The thickness and crunchiness is comparable to that of a Wheat Thin.  I only had one chip broken in half in the last bag that I ate.<br /><br />The ingredients list is pretty interesting in that there aren't any long chemical names: stone ground yellow corn, high oleic sunflower oil, brown rice flour, flax seeds, turbinado cane sugar, oat fiber, sesame seeds, sunflower seeds, quinoa, soy flour, sea salt.  Take a look at the gallery above for a picture of the back of the bag.<br /><br />Each bag is 140 calories and contains 7 grams of fat so they make a pretty good snack.",2
484959,B00248EE4O,A1MFG9E45RX5OW,dolphins,1,1,2,1240531200,OK,"We LOVE the multigrain chips, but find the chocolate to be just so-so.  Heating them slightly helps and my son & husband will eat them.  But they're not the best.  The other flavors are definitely worth trying, though.",0
484849,B00248EE4O,A23W9CK6ZC931P,"L. Palmer ""healthy gluten free professor""",0,0,5,1222128000,Gluten Free/Fiber-Full Crunch!,"My daughter and I (both gluten intolerant) love these crunchy chip/crackers.  They taste like ""real"" food with great texture and flavor.",2
484886,B00248EE4O,A3I2XRSKNKDVWA,D. Otero,0,0,5,1219881600,Wow!  Great taste!,"I love these!!!  It was hard to save some for the rest of my family to try ;-)<br /><br />For nachos, I would use regular tortilla chips but for a snack, with toppings like cheese, tuna etc - these are delicious!!!!!<br /><br />I will definitely order these again :-)",2
484835,B00248EE4O,A2240RCHU1GTGR,Beverly Ann Lkewis,0,0,5,1261353600,TORTILLA CHIPS/FOODSHOULDTASTETHISGOOD,THESE ARE WONDERFUL CHIPS. THEY ARE GLUTTEN FREE AND HAVE A GREAT TASTE. I HAVE ORDERED TWO CASEES. EVERYONE HERE AT THE OFFICE LOVES THEM. I HAVE NEVER TASTED BETTER CHIPS.,2
484938,B00248EE4O,A34P5X5GO870GJ,R. Lemieux,1,1,5,1307750400,Phenominal Quality,These are probably the best chips I've ever had.  What blows me away more is the fact it's all good ingredients.  10/10 hands down.,2
484993,B00248EE4O,A2SLPWNVXLZDAV,Bev Scott,0,0,5,1288396800,THIS food does taste good!,"These are very addicting tortilla chips!  So good, in fact, that we get them automatically every three months now.  Yummy.  Good with just about anything or nothing.",2
484928,B00248EE4O,A1EE6LQS3OPY6R,"DynomiteWins ""DynomiteWins""",2,2,4,1219968000,Tastes the way it looks.,"The actual product is exactly what it is described as - a hybrid of a chip and a cracker.  Some pieces tasted more like a cracker and others more like a tortilla chip - either way it was pretty good but I think the saltier pieces were better tasting.  It took a few pieces to get used to the taste and texture since it's really not quite like any other snack I've had.  The pieces are very thin and light like a tortilla chip, but they're also textured and grainy like a cracker.<br /><br />After the first 4 or 5 chips I decided I did like the taste and texture and easily munched down the rest of the bag.  The bag is a small 1 oz of 140 calories and seems to have as many chips as one of those 100-Calorie packs.  This would be a refined alternative to Baked Lays.",2
484960,B00248EE4O,A1HGG2IMGAZQF,"Diana Lovejoy ""word hound""",1,1,5,1237248000,Real chocolate and sweet/salty addictiveness,"How could a chip get better than the Food Should Taste Good chips? I love the distinct, natural flavor that's built into the chip, balanced with the perfect amount of sea salt sprinkled on the outside.<br />These are whole-grain, high-quality, no-junk, full-o'-flavor...and the bag looks stylish, besides.<br /><br />Highly recommended! Easy to eat the whole bag - but you actually feel OK even if you do (woops). (I had no sugar rush, only a very slight chocolate rush, which isn't necessarily a bad thing.)<br /><br />Seal of approval from Lovejoy Fitness -- http://lovejoyfitness.com.",2
484843,B00248EE4O,A3NCTCNAUYCH6H,jesse girl,0,0,4,1226016000,Addictive!,"These are quite good. I wasn't too sure about them at first, but the more I ate them the more I liked them.",2
484969,B00248EE4O,A3OO4WIO4SKD55,I'm hungry. feed me,1,1,3,1220572800,No Olive flavor,"While these chips taste good, there was no olive flavor in them whatsoever. You can even see the real olives in each piece, but the added olive did not add anything to the flavor. All I could taste were plain tortilla chips that didn't taste much different than <a href=""http://www.amazon.com/gp/product/B0011VYFWQ"">Tostitos</a>. I just think if it's olive flavored, it should taste like olives.",1
484860,B00248EE4O,A1ODOGXEYECQQ8,Nuknuk,0,0,5,1220400000,Taste Good...Less Guilt,"No trans fat<br />No cholesterol<br />No preservatives<br />No GMO ingredients (Genetically Modified Organism)<br />No artificial colors<br />No artificial flavors<br /><br />You see these labels everywhere in grocery stores.  I tend to like this trend where new products are going.  We don't want toxic chemicals in our food.  Specially if you are in middle age like me, you tend to be more conscious about your health.<br /><br />The chips are tasty and not too salty.  Just the right flavoring for me.  Love the very subtle hint of garlic but I just don't quite notice the taste of olives. I don't buy the same chips every time I go to stores,  but this is good enough that I will certainly pick up a bag from time to time.",2
484937,B00248EE4O,A1US5IFQGB1KFQ,filmexplorer,1,1,4,1311897600,You can not find a better chip,Purchased these from starbucks on a whim as I was starving and figured I would give them a whirl. I am now on a subscription delivery from Amazon. This product is the best potato chip I have had. The only problem is you can finish the whole bag and then crack open the second and third and then that defeats the purpose of trying to eat a little healthier chip. Oh well. They are damn good.,2
484834,B00248EE4O,A1AMKOQEI7ZQ5A,Jen,0,0,5,1261872000,"Think ""everything bagels""","As someone who has not been able to eat gluten for the past couple of years, this chip brought back memories of my favorite - everything bagels - that I used to eat regularly. They are quite delicious!",2
484930,B00248EE4O,A43WCF8W3GM8Z,K. Kurpiel,2,2,4,1219881600,"Average Chip, Good Ingredients.","Not too bad. It is similar to the stone ground or multigrain chips out there. The smaller size should not fool you because it's still sold by weight. I liked them more for snacking because of this. The smaller size is not as hot for dip or salsa holding. Not too salty, for sure. Had a fairly low sodium content for a chip even.<br /><br />Earthy with a touch of salt is perhaps the best way to describe it.<br /><br />The ingredients are what make this. Simple, nothing crazy or 8 syllables. It is not like eating cardboard or styrofoam, just good stuff. If you've ever made corn chips with rough meal from scratch, this has a similarity in texture and quality.<br /><br />Lastly it arrived nicely packaged from Amazon. I did not have a bag of crumbs but intact chips. Something that is always a plus with products like this.",2
484932,B00248EE4O,A1UUI7PFQ5FU4E,LoriAnnR,2,2,5,1219795200,Delicious.....You'll like this so much you'll want the BIG bag,"Well, the manufactures of the Multigrain, FoodShouldTasteGood, tortilla chip has succeeded in their claim.....this chip does taste good.  The one ounce bags are perfect for on the go and the ""mini"" version allows the consumer to pop the entire chip in the mouth with no mess.  The packaging looks (dare I say it) more sophisticated and ""adult like"" so you won't feel embarrassed to tote one around in your brief case (no orange tigers lurking around with artificial colors or flavors).  This blend between a chip and cracker taste quite good all in its own right but it is also great with dips and cheese.  I really enjoyed it and hoped the kids would hate it so that I'd have more for myself.....sadly, not the case.  This multigrain chip was a hit.",2
484901,B00248EE4O,A21141I9KSEWTA,Cheryl L Logan,0,1,5,1288310400,delivery not acceptable,"I've gotten these chips before, great price and they came quickly, but this second time ordering is going on a month and I have not received them yet.  I don't understand why?  I was never noticfied that they were back orderd, so what's up.  Not liking this situation at all!",2
484828,B00248EE4O,A10T0506VKU7O8,Ardita,0,0,5,1273449600,Great snack!!,Love these chips. They taste great and I love knowing I'm getting in my grains while eating something that tastes good.,2
484933,B00248EE4O,A4QXTN3K865NR,"aar! ""aar!""",2,2,5,1219708800,A real multigrain winner,"A winning natural multi-grain chip (right size 1.5 inches), plus no GMO junk.  Almost salt less, thereby, enhancing the taste of the ingredients (i.e. flax, sunflower, sesame seed, other, etc).  A great size, all natural, healthy chips without the junk stuff. Finally, the one once bags are just the right snacking size.",2
484837,B00248EE4O,A22EQLW6B4H4BK,P. Southard,0,0,5,1257206400,Rave Review!,"What's there not to like??  I am not a ""chip"" person usually, but was looking for something yummy that would do justice to my homemade hummus.  These fit the bill!  Nutty, crunchy, full of flavor, fiber-rich.....even provide a protein punch with 4g per bag.  Will put these babies on subscribe and save!",2
484885,B00248EE4O,A2FRFAQCWZJT3Q,"B. Davis ""The Happy Hermit""",0,0,5,1219881600,Excellent Item!,Taste super good and not a single bad ingredient in them.  Snack away and feel good about it!,2
484879,B00248EE4O,A3VSO43VH3H0AT,Jane E. Applebee,0,0,4,1219968000,Tasty,"These chip/crackers were very tasty... however people who have allergies or problems digesting corn - like me - need to beware. If you just read the front of the packet it seems as if they are made without wheat or corn. Not true, the main ingredient is corn.",2
484988,B00248EE4O,A3IFP5TDI34G5C,SHIRLEY SMITH,0,0,5,1312848000,"FoodShouldTasteGood Multigrain Tortilla Chips, 1.5-Ounce Bags (Pack of 24","These chips are great. I carry one or two bags around with me during the day so I can munch on them when I feel a little hungry and it's not the right time to have a meal. I found out about these chips from a vending machine in a waiting room when I felt a little hungry. What impressed me was that they are made with real ingredients, flax, sunflower, and sesame seeds to mention a few. Since you can find almost anything on Amazon.com, I went online and found that I can order them and receive them every month on auto-ship. I highly recommend them.",2
484990,B00248EE4O,A2R1HUYHXV7H18,"Kristi G., mom of Sage",0,0,5,1300492800,REALLY GOOD,"These are really good- they aren't too salty but just salty enough.<br />They aren't strongly olive flavored, it's very subtle with the corn chip coming through and just a hint of the multigrain as well.  They aren't too thick- they are crispy and really, just right.<br />My husband can eat a big bag in one sitting, I have to watch him with a new big bag, or he doesn't leave any for the rest of us.",2
484983,B00248EE4O,A3NKR9XZ5SXHS3,Donna Holman,0,0,5,1329177600,These are GREAT!,"Food SHOULD taste good and these chips live up to their name. But the best part is, they have a lot of healthy ingredients, including high oleic oils that may increase good cholesterol. The only problem is how to stop eating them once you start!",2
484936,B00248EE4O,A1GQAKL9CGQLP1,L. M. Keefer,1,1,5,1325462400,Do You Like Sweet Potato Fries?,"If you like the sweet-salty taste of sweet potato fries, these chips capture the same taste without the fat.  They're low in fat and you can have 12 chips for 140 calories. They're sweet but extremely low in sugar--about 2g. You get 20% of your vitamin A in one serving which isn't bad for a snack.  I bought these for my son for the holidays--he loves sweet potatoes. He enjoyed these. These are much healthier than potato chips and are just as tasty if you like sweet potatoes.",2
484884,B00248EE4O,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",0,0,3,1219881600,Here's the chips,"I tried the multigrain chips without any dip or cheese.  The flavors were minimally pleasant and reminded me of the chips on airlines flights when the choice is chips or pretzels.  I will not make a point to buy these chips if alternatives are available at similar comparable prices.<br /><br />The best chip currently available is the Lant Chips on your Amazon.com site.<a href=""http://www.amazon.com/gp/product/B000JQ58XO"">Original LantChips, Salted, 1.5-Ounce Bag, (Pack of 28)</a>",1
484909,B00248EE4O,A1VK8A8KJDHHLY,M. Ungricht,14,15,5,1211932800,snack food heaven,"These are wonderful!  They're definitely chocolate, but not overpowering.  The sea salt provides a nice foil, so you can eat a whole bag by yourself without going into a chocolate coma (maybe that's bad).  They're just sweet enough to make the chocolate happen.  They're like ""hint of oreo"" without all the garbage and without all the guilt (unless you eat a whole bag in one sitting).<br />I've had them with a peach salsa, which was nice.  I think they'd go really well with a fresh fruit salad.  They'd go well with ice cream, and they're perfect with a tart, plain yogurt.  I dipped them in hummus too, and while it doesn't not work...I'm not sure it's great.  Still, basically they're versatile and not too bad for you.  When you find yourself at the bottom of the bag you can always say, ""well, at least it wasn't a bag of oreos.""",2
484874,B00248EE4O,A146H4KN4LFR60,"angelfood ""neat, sweet and erudite""",0,0,3,1220054400,Not as healthy as you think,"The added grains make these a better choice than the usual chips. They have the same sugar, salt and oil so there are better food snack choices out there, if you care about your health. If they had been made with organic ingredients I might have given them another star. I doubt I would ever purchase this item. Snacks like this are expensive and with food prices going up it has to be really special to make it into the cart.",1
484848,B00248EE4O,A1MFG9E45RX5OW,dolphins,0,0,5,1222214400,Fantastic !,The texture and flavor is wonderful!<br />This is great with salsa or other dips - or just by themselves.<br />Lower in sodium than the average tortilla chip and gluten free.  Amazon's bulk price is the best! :),2
484947,B00248EE4O,A1H2TKTMCHYLRC,"gluten free family ""3rdteacher""",1,1,5,1285459200,Great gluten free chips!,My 12 year old daughter who has celiac loves these chips.  When we frist tried them at a friend's house we weren't sure if we would like them being made from sweet potatos.  Boy were we wrong.  We could eat a whole bag in one day.  They are addiciting.  Thankfully we found them in the individual packs for school on amazon.  They are expensive but it was worth the price to see my daughter happy about having to take her food to school.,2
484964,B00248EE4O,A10LIGIT9EGCM9,cocopupu,1,1,4,1221696000,Tasty and Healthy Snack,These are tasty and healty for a snack food.  Low fat content but still satisfying and crisp.  Would pair well with cheese and dips for parties.,2
484850,B00248EE4O,A2TTHN1UMO82VY,Elle  Pece,0,0,5,1221696000,Not too strong and good taste,"These are a really good chips, have a Wonderful flavor, not too salty very light taste of garlic and with a hint of other seasonings, I try these these chips with chiken salad and doesn't taste good at all, but with Guacamole or avocado they taste delicious, This is a quality product you will enjoy I higly recommended.",2
484831,B00248EE4O,A1RCFUB6PR7GXG,H. Welles,0,0,5,1265673600,Great Multigrain Chips,"It is nice to find good tasting snacks that are not loaded with salt and fat.  The multigrain are the only kind I eat regularly, but taste is a personal thing.  The price from Amazon is guite a bit lower than the grocery store too.",2
